timestamp,ring_id,predicted_total,predicted_max_stop,decision,reason,wait_minutes_before_dispatch
2025-11-28 18:50:00,navy,40.93,S21,DISPATCH,threshold_met,0
2025-11-28 18:55:00,navy,40.92,S21,DISPATCH,threshold_met,0
2025-11-28 18:55:00,light_brown,16.32,S23,HOLD,waiting,0
2025-11-28 19:00:00,light_brown,15.43,S23,MERGE,merge_with_navy,5
2025-11-28 19:00:00,navy,37.86,S21,MERGE,merge_with_light_brown,0
2025-11-28 19:05:00,light_brown,14.95,S23,HOLD,low_demand,0
2025-11-28 19:05:00,navy,35.98,S21,HOLD,waiting,0
2025-11-28 19:10:00,light_brown,14.87,S23,HOLD,low_demand,5
2025-11-28 19:10:00,navy,34.4,S21,HOLD,waiting,5
2025-11-28 19:15:00,light_brown,14.87,S23,DISPATCH,max_wait_exceeded,10
2025-11-28 19:15:00,navy,33.28,S21,DISPATCH,max_wait_exceeded,10
2025-11-28 19:20:00,light_brown,14.84,S23,HOLD,low_demand,0
2025-11-28 19:20:00,navy,32.69,S21,HOLD,waiting,0
2025-11-28 19:25:00,light_brown,14.65,S23,HOLD,low_demand,5
2025-11-28 19:25:00,navy,32.63,S21,HOLD,waiting,5
2025-11-28 19:30:00,light_brown,14.65,S23,DISPATCH,max_wait_exceeded,10
2025-11-28 19:30:00,navy,32.34,S21,DISPATCH,max_wait_exceeded,10
2025-11-28 19:35:00,light_brown,14.67,S23,HOLD,low_demand,0
2025-11-28 19:35:00,navy,32.34,S21,HOLD,waiting,0
2025-11-28 19:40:00,light_brown,14.51,S23,HOLD,low_demand,5
2025-11-28 19:40:00,navy,31.4,S21,HOLD,waiting,5
2025-11-28 19:45:00,light_brown,14.18,S23,DISPATCH,max_wait_exceeded,10
2025-11-28 19:45:00,navy,29.9,S21,DISPATCH,max_wait_exceeded,10
2025-11-28 19:50:00,light_brown,13.98,S01,HOLD,low_demand,0
2025-11-28 19:50:00,navy,27.95,S21,HOLD,waiting,0
2025-11-28 19:55:00,light_brown,13.96,S01,HOLD,low_demand,5
2025-11-28 19:55:00,navy,27.78,S21,HOLD,waiting,5
2025-11-28 20:00:00,light_brown,13.55,S23,DISPATCH,max_wait_exceeded,10
2025-11-28 20:00:00,navy,25.62,S09,DISPATCH,max_wait_exceeded,10
2025-11-28 20:30:00,purple,25.48,S21,HOLD,waiting,0
2025-11-28 20:35:00,purple,25.39,S21,HOLD,waiting,5
2025-11-28 20:40:00,purple,25.08,S21,DISPATCH,max_wait_exceeded,10
2025-11-28 20:45:00,purple,24.37,S21,HOLD,waiting,0
2025-11-28 20:50:00,purple,23.43,S21,HOLD,waiting,5
2025-11-28 20:55:00,purple,16.97,S23,DISPATCH,max_wait_exceeded,10
2025-11-28 21:00:00,purple,15.18,S23,HOLD,waiting,0
2025-11-28 21:05:00,purple,14.98,S23,HOLD,low_demand,5
2025-11-28 21:10:00,purple,14.76,S23,DISPATCH,max_wait_exceeded,10
2025-11-28 21:15:00,purple,14.52,S23,HOLD,low_demand,0
2025-11-28 21:20:00,purple,14.37,S23,HOLD,low_demand,5
2025-11-28 21:25:00,purple,10.66,S07,DISPATCH,max_wait_exceeded,10
2025-11-28 21:30:00,purple,9.56,S07,HOLD,low_demand,0
2025-11-28 21:35:00,purple,9.19,S07,HOLD,low_demand,5
2025-11-28 21:40:00,purple,8.36,S07,DISPATCH,max_wait_exceeded,10
2025-11-28 21:45:00,purple,8.55,S23,HOLD,low_demand,0
2025-11-28 21:50:00,purple,8.28,S23,HOLD,low_demand,5
2025-11-28 21:55:00,purple,8.15,S23,DISPATCH,max_wait_exceeded,10
2025-11-28 22:00:00,purple,8.16,S01,HOLD,low_demand,0
2025-11-28 22:05:00,purple,8.08,S07,HOLD,low_demand,5
2025-11-28 22:10:00,purple,8.12,S09,DISPATCH,max_wait_exceeded,10
2025-11-28 22:15:00,purple,8.12,S09,HOLD,low_demand,0
2025-11-28 22:20:00,purple,8.12,S09,HOLD,low_demand,5
2025-11-28 22:25:00,purple,8.12,S09,DISPATCH,max_wait_exceeded,10
2025-11-28 22:30:00,purple,8.12,S09,HOLD,low_demand,0
2025-11-28 22:35:00,purple,8.12,S09,HOLD,low_demand,5
2025-11-28 22:40:00,purple,8.12,S09,DISPATCH,max_wait_exceeded,10
2025-11-28 22:45:00,purple,8.12,S09,HOLD,low_demand,0
2025-11-28 22:50:00,purple,8.15,S09,HOLD,low_demand,5
2025-11-28 22:55:00,purple,8.15,S09,DISPATCH,max_wait_exceeded,10
2025-11-28 23:00:00,purple,8.28,S09,HOLD,low_demand,0
2025-11-28 23:05:00,purple,8.28,S09,HOLD,low_demand,5
2025-11-28 23:10:00,purple,8.28,S09,DISPATCH,max_wait_exceeded,10
2025-11-28 23:15:00,purple,8.28,S22,HOLD,low_demand,0
2025-11-28 23:20:00,purple,8.28,S22,HOLD,low_demand,5
2025-11-28 23:25:00,purple,8.28,S07,DISPATCH,max_wait_exceeded,10
2025-11-28 23:30:00,purple,8.28,S07,HOLD,low_demand,0
2025-11-28 23:35:00,purple,8.28,S22,HOLD,low_demand,5
2025-11-28 23:40:00,purple,8.28,S22,DISPATCH,max_wait_exceeded,10
2025-11-28 23:45:00,purple,8.28,S22,HOLD,low_demand,0
2025-11-28 23:50:00,purple,8.28,S22,HOLD,low_demand,5
2025-11-28 23:55:00,purple,8.28,S20,DISPATCH,max_wait_exceeded,10
2025-11-29 08:30:00,gray_day,24.68,S25,HOLD,waiting,0
2025-11-29 08:35:00,gray_day,24.68,S04,HOLD,waiting,5
2025-11-29 08:40:00,gray_day,24.48,S04,DISPATCH,max_wait_exceeded,10
2025-11-29 08:45:00,gray_day,24.54,S04,HOLD,waiting,0
2025-11-29 08:50:00,gray_day,24.35,S04,HOLD,waiting,5
2025-11-29 08:55:00,gray_day,24.35,S04,DISPATCH,max_wait_exceeded,10
2025-11-29 09:00:00,gray_day,24.41,S25,HOLD,waiting,0
2025-11-29 09:05:00,gray_day,24.4,S25,HOLD,waiting,5
2025-11-29 09:10:00,gray_day,24.26,S25,DISPATCH,max_wait_exceeded,10
2025-11-29 09:15:00,gray_day,24.16,S25,HOLD,waiting,0
2025-11-29 09:20:00,gray_day,24.3,S25,HOLD,waiting,5
2025-11-29 09:25:00,gray_day,24.24,S25,DISPATCH,max_wait_exceeded,10
2025-11-29 09:30:00,gray_day,24.41,S25,HOLD,waiting,0
2025-11-29 09:35:00,gray_day,24.35,S25,HOLD,waiting,5
2025-11-29 09:40:00,gray_day,23.99,S25,DISPATCH,max_wait_exceeded,10
2025-11-29 09:45:00,gray_day,23.92,S25,HOLD,waiting,0
2025-11-29 09:50:00,gray_day,23.9,S25,HOLD,waiting,5
2025-11-29 09:55:00,gray_day,24.03,S18,DISPATCH,max_wait_exceeded,10
2025-11-29 10:00:00,gray_day,24.25,S18,HOLD,waiting,0
2025-11-29 10:05:00,gray_day,24.25,S18,HOLD,waiting,5
2025-11-29 10:10:00,gray_day,24.25,S18,DISPATCH,max_wait_exceeded,10
2025-11-29 10:15:00,gray_day,24.03,S18,HOLD,waiting,0
2025-11-29 10:20:00,gray_day,22.76,S11,HOLD,waiting,5
2025-11-29 10:25:00,gray_day,22.29,S11,DISPATCH,max_wait_exceeded,10
2025-11-29 10:30:00,gray_day,19.48,S11,HOLD,waiting,0
2025-11-29 10:35:00,gray_day,18.52,S11,HOLD,waiting,5
2025-11-29 10:40:00,gray_day,18.47,S11,DISPATCH,max_wait_exceeded,10
2025-11-29 10:45:00,gray_day,17.5,S11,HOLD,waiting,0
2025-11-29 10:50:00,gray_day,17.32,S24,HOLD,waiting,5
2025-11-29 10:55:00,gray_day,17.39,S24,DISPATCH,max_wait_exceeded,10
2025-11-29 11:00:00,gray_day,16.81,S04,HOLD,waiting,0
2025-11-29 11:05:00,gray_day,16.85,S04,HOLD,waiting,5
2025-11-29 11:10:00,gray_day,16.96,S04,DISPATCH,max_wait_exceeded,10
2025-11-29 11:15:00,gray_day,16.83,S19,HOLD,waiting,0
2025-11-29 11:20:00,gray_day,17.1,S20,HOLD,waiting,5
2025-11-29 11:25:00,gray_day,17.3,S20,DISPATCH,max_wait_exceeded,10
2025-11-29 11:30:00,gray_day,17.57,S20,HOLD,waiting,0
2025-11-29 11:35:00,gray_day,17.82,S20,HOLD,waiting,5
2025-11-29 11:40:00,gray_day,18.04,S20,DISPATCH,max_wait_exceeded,10
2025-11-29 11:45:00,gray_day,18.06,S20,HOLD,waiting,0
2025-11-29 11:50:00,gray_day,18.19,S20,HOLD,waiting,5
2025-11-29 11:55:00,gray_day,18.52,S20,DISPATCH,max_wait_exceeded,10
2025-11-29 12:00:00,gray_day,20.4,S20,HOLD,waiting,0
2025-11-29 12:05:00,gray_day,20.4,S20,HOLD,waiting,5
2025-11-29 12:10:00,gray_day,20.22,S20,DISPATCH,max_wait_exceeded,10
2025-11-29 12:15:00,gray_day,20.22,S20,HOLD,waiting,0
2025-11-29 12:20:00,gray_day,20.25,S20,HOLD,waiting,5
2025-11-29 12:25:00,gray_day,20.24,S20,DISPATCH,max_wait_exceeded,10
2025-11-29 12:30:00,gray_day,19.94,S20,HOLD,waiting,0
2025-11-29 12:35:00,gray_day,19.94,S20,HOLD,waiting,5
2025-11-29 12:40:00,gray_day,19.94,S20,DISPATCH,max_wait_exceeded,10
2025-11-29 12:45:00,gray_day,19.94,S20,HOLD,waiting,0
2025-11-29 12:50:00,gray_day,19.96,S20,HOLD,waiting,5
2025-11-29 12:55:00,gray_day,19.96,S20,DISPATCH,max_wait_exceeded,10
2025-11-29 13:00:00,gray_day,17.41,S20,HOLD,waiting,0
2025-11-29 13:05:00,gray_day,17.25,S20,HOLD,waiting,5
2025-11-29 13:10:00,gray_day,17.24,S20,DISPATCH,max_wait_exceeded,10
2025-11-29 13:15:00,gray_day,17.04,S01,HOLD,waiting,0
2025-11-29 13:20:00,gray_day,17.05,S01,HOLD,waiting,5
2025-11-29 13:25:00,gray_day,17.03,S01,DISPATCH,max_wait_exceeded,10
2025-11-29 13:30:00,gray_day,17.02,S01,HOLD,waiting,0
2025-11-29 13:35:00,gray_day,16.96,S01,HOLD,waiting,5
2025-11-29 13:40:00,gray_day,16.97,S01,DISPATCH,max_wait_exceeded,10
2025-11-29 13:45:00,gray_day,16.88,S01,HOLD,waiting,0
2025-11-29 13:50:00,gray_day,16.88,S01,HOLD,waiting,5
2025-11-29 13:55:00,gray_day,16.88,S01,DISPATCH,max_wait_exceeded,10
2025-11-29 14:00:00,gray_day,16.63,S01,HOLD,waiting,0
2025-11-29 14:05:00,gray_day,16.63,S01,HOLD,waiting,5
2025-11-29 14:10:00,gray_day,16.63,S01,DISPATCH,max_wait_exceeded,10
2025-11-29 14:15:00,gray_day,16.64,S01,HOLD,waiting,0
2025-11-29 14:20:00,gray_day,16.64,S01,HOLD,waiting,5
2025-11-29 14:25:00,gray_day,16.64,S01,DISPATCH,max_wait_exceeded,10
2025-11-29 14:30:00,gray_day,16.63,S01,HOLD,waiting,0
2025-11-29 14:35:00,gray_day,16.63,S01,HOLD,waiting,5
2025-11-29 14:40:00,gray_day,16.69,S24,DISPATCH,max_wait_exceeded,10
2025-11-29 14:45:00,gray_day,16.69,S24,HOLD,waiting,0
2025-11-29 14:50:00,gray_day,16.68,S24,HOLD,waiting,5
2025-11-29 14:55:00,gray_day,16.69,S24,DISPATCH,max_wait_exceeded,10
2025-11-29 15:00:00,gray_day,16.93,S11,HOLD,waiting,0
2025-11-29 15:05:00,gray_day,16.81,S11,HOLD,waiting,5
2025-11-29 15:10:00,gray_day,17.6,S11,DISPATCH,max_wait_exceeded,10
2025-11-29 15:15:00,gray_day,17.62,S11,HOLD,waiting,0
2025-11-29 15:20:00,gray_day,17.73,S11,HOLD,waiting,5
2025-11-29 15:25:00,gray_day,18.16,S11,DISPATCH,max_wait_exceeded,10
2025-11-29 15:30:00,gray_day,18.19,S11,HOLD,waiting,0
2025-11-29 15:35:00,gray_day,18.29,S11,HOLD,waiting,5
2025-11-29 15:40:00,gray_day,18.96,S05,DISPATCH,max_wait_exceeded,10
2025-11-29 15:45:00,gray_day,18.98,S05,HOLD,waiting,0
2025-11-29 15:50:00,gray_day,18.95,S17,HOLD,waiting,5
2025-11-29 15:55:00,gray_day,19.52,S25,DISPATCH,max_wait_exceeded,10
2025-11-29 16:00:00,gray_day,21.89,S05,HOLD,waiting,0
2025-11-29 16:05:00,gray_day,21.75,S17,HOLD,waiting,5
2025-11-29 16:10:00,gray_day,21.78,S17,DISPATCH,max_wait_exceeded,10
2025-11-29 16:15:00,gray_day,21.69,S17,HOLD,waiting,0
2025-11-29 16:20:00,gray_day,21.54,S17,HOLD,waiting,5
2025-11-29 16:25:00,gray_day,21.46,S17,DISPATCH,max_wait_exceeded,10
2025-11-29 16:30:00,gray_day,21.6,S17,HOLD,waiting,0
2025-11-29 16:35:00,gray_day,21.53,S17,HOLD,waiting,5
2025-11-29 16:40:00,gray_day,21.65,S17,DISPATCH,max_wait_exceeded,10
2025-11-29 16:45:00,gray_day,21.66,S04,HOLD,waiting,0
2025-11-29 16:50:00,gray_day,21.62,S04,HOLD,waiting,5
2025-11-29 16:55:00,gray_day,21.52,S04,DISPATCH,max_wait_exceeded,10
2025-11-29 17:00:00,gray_day,17.84,S21,HOLD,waiting,0
2025-11-29 17:05:00,gray_day,18.0,S21,HOLD,waiting,5
2025-11-29 17:10:00,gray_day,17.82,S21,DISPATCH,max_wait_exceeded,10
2025-11-29 17:15:00,gray_day,17.75,S21,HOLD,waiting,0
2025-11-29 17:20:00,gray_day,17.51,S21,HOLD,waiting,5
2025-11-29 17:25:00,gray_day,17.03,S21,DISPATCH,max_wait_exceeded,10
2025-11-29 17:30:00,gray_day,17.17,S21,HOLD,waiting,0
2025-11-29 17:35:00,gray_day,16.81,S21,HOLD,waiting,5
2025-11-29 17:40:00,gray_day,17.04,S21,DISPATCH,max_wait_exceeded,10
2025-11-29 17:45:00,gray_day,17.08,S21,HOLD,waiting,0
2025-11-29 17:50:00,gray_day,15.31,S21,HOLD,waiting,5
2025-11-29 17:55:00,gray_day,14.56,S21,DISPATCH,max_wait_exceeded,10
2025-11-29 18:00:00,gray_day,10.24,S21,HOLD,low_demand,0
2025-11-29 18:05:00,gray_day,9.85,S21,HOLD,low_demand,5
2025-11-29 18:10:00,gray_day,9.68,S21,DISPATCH,max_wait_exceeded,10
2025-11-29 18:15:00,gray_day,9.61,S21,HOLD,low_demand,0
2025-11-29 18:20:00,gray_day,9.56,S21,HOLD,low_demand,5
2025-11-29 18:25:00,gray_day,9.76,S21,DISPATCH,max_wait_exceeded,10
2025-11-29 18:30:00,gray_day,10.83,S21,HOLD,low_demand,0
2025-11-29 19:30:00,gray_night,6.85,S09,HOLD,low_demand,0
2025-11-29 19:35:00,gray_night,6.85,S09,HOLD,low_demand,5
2025-11-29 19:40:00,gray_night,6.93,S23,DISPATCH,max_wait_exceeded,10
2025-11-29 19:45:00,gray_night,6.84,S23,HOLD,low_demand,0
2025-11-29 19:50:00,gray_night,6.82,S23,HOLD,low_demand,5
2025-11-29 19:55:00,gray_night,6.0,S09,DISPATCH,max_wait_exceeded,10
2025-11-29 20:00:00,gray_night,3.38,S21,HOLD,low_demand,0
2025-11-29 20:05:00,gray_night,3.22,S21,HOLD,low_demand,5
2025-11-29 20:10:00,gray_night,2.9,S09,DISPATCH,max_wait_exceeded,10
2025-11-29 20:15:00,gray_night,2.9,S09,HOLD,low_demand,0
2025-11-29 20:20:00,gray_night,2.95,S21,HOLD,low_demand,5
2025-11-29 20:25:00,gray_night,2.97,S21,DISPATCH,max_wait_exceeded,10
2025-11-29 20:30:00,gray_night,3.17,S21,HOLD,low_demand,0
2025-11-29 20:35:00,gray_night,2.89,S21,HOLD,low_demand,5
2025-11-29 20:40:00,gray_night,3.03,S21,DISPATCH,max_wait_exceeded,10
2025-11-29 20:45:00,gray_night,3.36,S21,HOLD,low_demand,0
2025-11-29 20:50:00,gray_night,3.36,S21,HOLD,low_demand,5
2025-11-29 20:55:00,gray_night,3.32,S21,DISPATCH,max_wait_exceeded,10
2025-11-29 21:00:00,gray_night,3.27,S21,HOLD,low_demand,0
2025-11-29 21:05:00,gray_night,2.16,S09,HOLD,low_demand,5
2025-11-29 21:10:00,gray_night,0.82,S09,DISPATCH,max_wait_exceeded,10
2025-11-29 21:15:00,gray_night,0.41,S22,HOLD,low_demand,0
2025-11-29 21:20:00,gray_night,0.3,S22,HOLD,low_demand,5
2025-11-29 21:25:00,gray_night,0.3,S22,DISPATCH,max_wait_exceeded,10
2025-11-29 21:30:00,gray_night,0.25,S23,HOLD,low_demand,0
2025-11-29 21:35:00,gray_night,0.05,S23,HOLD,low_demand,5
2025-11-29 21:40:00,gray_night,0.05,S23,DISPATCH,max_wait_exceeded,10
2025-11-29 21:45:00,gray_night,0.05,S23,HOLD,low_demand,0
2025-11-29 21:50:00,gray_night,0.03,S23,HOLD,low_demand,5
2025-11-29 21:55:00,gray_night,0.01,S20,DISPATCH,max_wait_exceeded,10
2025-11-29 22:00:00,gray_night,0.01,S07,HOLD,low_demand,0
2025-11-29 22:05:00,gray_night,0.0,S23,HOLD,low_demand,5
2025-11-29 22:10:00,gray_night,0.0,S23,DISPATCH,max_wait_exceeded,10
2025-11-29 22:15:00,gray_night,0.0,S23,HOLD,low_demand,0
2025-11-29 22:20:00,gray_night,0.0,S23,HOLD,low_demand,5
2025-11-29 22:25:00,gray_night,0.0,S23,DISPATCH,max_wait_exceeded,10
2025-11-29 22:30:00,gray_night,0.0,S23,HOLD,low_demand,0
2025-11-29 22:35:00,gray_night,0.0,S23,HOLD,low_demand,5
2025-11-29 22:40:00,gray_night,0.0,S23,DISPATCH,max_wait_exceeded,10
2025-11-29 22:45:00,gray_night,0.0,S23,HOLD,low_demand,0
2025-11-29 22:50:00,gray_night,0.0,S23,HOLD,low_demand,5
2025-11-29 22:55:00,gray_night,0.0,S23,DISPATCH,max_wait_exceeded,10
2025-11-29 23:00:00,gray_night,0.0,S23,HOLD,low_demand,0
2025-11-29 23:05:00,gray_night,0.0,S23,HOLD,low_demand,5
2025-11-29 23:10:00,gray_night,0.0,S23,DISPATCH,max_wait_exceeded,10
2025-11-29 23:15:00,gray_night,0.0,S23,HOLD,low_demand,0
2025-11-29 23:20:00,gray_night,0.0,S23,HOLD,low_demand,5
2025-11-29 23:25:00,gray_night,0.0,S23,DISPATCH,max_wait_exceeded,10
2025-11-29 23:30:00,gray_night,0.0,S23,HOLD,low_demand,0
2025-11-30 08:30:00,gray_day,24.47,S25,HOLD,waiting,5
2025-11-30 08:35:00,gray_day,24.51,S25,DISPATCH,max_wait_exceeded,10
2025-11-30 08:40:00,gray_day,24.31,S25,HOLD,waiting,0
2025-11-30 08:45:00,gray_day,24.37,S25,HOLD,waiting,5
2025-11-30 08:50:00,gray_day,24.18,S25,DISPATCH,max_wait_exceeded,10
2025-11-30 08:55:00,gray_day,24.18,S25,HOLD,waiting,0
2025-11-30 09:00:00,gray_day,24.25,S25,HOLD,waiting,5
2025-11-30 09:05:00,gray_day,24.24,S25,DISPATCH,max_wait_exceeded,10
2025-11-30 09:10:00,gray_day,24.1,S25,HOLD,waiting,0
2025-11-30 09:15:00,gray_day,24.13,S25,HOLD,waiting,5
2025-11-30 09:20:00,gray_day,24.27,S25,DISPATCH,max_wait_exceeded,10
2025-11-30 09:25:00,gray_day,24.21,S25,HOLD,waiting,0
2025-11-30 09:30:00,gray_day,24.31,S25,HOLD,waiting,5
2025-11-30 09:35:00,gray_day,24.33,S25,DISPATCH,max_wait_exceeded,10
2025-11-30 09:40:00,gray_day,23.97,S25,HOLD,waiting,0
2025-11-30 09:45:00,gray_day,23.9,S25,HOLD,waiting,5
2025-11-30 09:50:00,gray_day,23.88,S25,DISPATCH,max_wait_exceeded,10
2025-11-30 09:55:00,gray_day,24.02,S25,HOLD,waiting,0
2025-11-30 10:00:00,gray_day,24.23,S11,HOLD,waiting,5
2025-11-30 10:05:00,gray_day,24.23,S11,DISPATCH,max_wait_exceeded,10
2025-11-30 10:10:00,gray_day,24.24,S11,HOLD,waiting,0
2025-11-30 10:15:00,gray_day,24.01,S11,HOLD,waiting,5
2025-11-30 10:20:00,gray_day,22.74,S11,DISPATCH,max_wait_exceeded,10
2025-11-30 10:25:00,gray_day,22.27,S11,HOLD,waiting,0
2025-11-30 10:30:00,gray_day,19.27,S11,HOLD,waiting,5
2025-11-30 10:35:00,gray_day,18.38,S25,DISPATCH,max_wait_exceeded,10
2025-11-30 10:40:00,gray_day,18.33,S25,HOLD,waiting,0
2025-11-30 10:45:00,gray_day,17.36,S25,HOLD,waiting,5
2025-11-30 10:50:00,gray_day,17.23,S25,DISPATCH,max_wait_exceeded,10
2025-11-30 10:55:00,gray_day,17.3,S25,HOLD,waiting,0
2025-11-30 11:00:00,gray_day,16.81,S04,HOLD,waiting,5
2025-11-30 11:05:00,gray_day,16.86,S04,DISPATCH,max_wait_exceeded,10
2025-11-30 11:10:00,gray_day,16.97,S04,HOLD,waiting,0
2025-11-30 11:15:00,gray_day,16.84,S19,HOLD,waiting,5
2025-11-30 11:20:00,gray_day,17.11,S20,DISPATCH,max_wait_exceeded,10
2025-11-30 11:25:00,gray_day,17.31,S20,HOLD,waiting,0
2025-11-30 11:30:00,gray_day,17.58,S20,HOLD,waiting,5
2025-11-30 11:35:00,gray_day,17.83,S20,DISPATCH,max_wait_exceeded,10
2025-11-30 11:40:00,gray_day,18.05,S20,HOLD,waiting,0
2025-11-30 11:45:00,gray_day,18.07,S20,HOLD,waiting,5
2025-11-30 11:50:00,gray_day,18.2,S20,DISPATCH,max_wait_exceeded,10
2025-11-30 11:55:00,gray_day,18.52,S20,HOLD,waiting,0
2025-11-30 12:00:00,gray_day,20.41,S20,HOLD,waiting,5
2025-11-30 12:05:00,gray_day,20.41,S20,DISPATCH,max_wait_exceeded,10
2025-11-30 12:10:00,gray_day,20.23,S20,HOLD,waiting,0
2025-11-30 12:15:00,gray_day,20.22,S20,HOLD,waiting,5
2025-11-30 12:20:00,gray_day,20.25,S20,DISPATCH,max_wait_exceeded,10
2025-11-30 12:25:00,gray_day,20.24,S20,HOLD,waiting,0
2025-11-30 12:30:00,gray_day,19.93,S20,HOLD,waiting,5
2025-11-30 12:35:00,gray_day,19.94,S20,DISPATCH,max_wait_exceeded,10
2025-11-30 12:40:00,gray_day,19.94,S20,HOLD,waiting,0
2025-11-30 12:45:00,gray_day,19.94,S20,HOLD,waiting,5
2025-11-30 12:50:00,gray_day,19.96,S20,DISPATCH,max_wait_exceeded,10
2025-11-30 12:55:00,gray_day,19.96,S20,HOLD,waiting,0
2025-11-30 13:00:00,gray_day,17.41,S20,HOLD,waiting,5
2025-11-30 13:05:00,gray_day,17.25,S20,DISPATCH,max_wait_exceeded,10
2025-11-30 13:10:00,gray_day,17.24,S20,HOLD,waiting,0
2025-11-30 13:15:00,gray_day,17.04,S01,HOLD,waiting,5
2025-11-30 13:20:00,gray_day,17.05,S01,DISPATCH,max_wait_exceeded,10
2025-11-30 13:25:00,gray_day,17.03,S01,HOLD,waiting,0
2025-11-30 13:30:00,gray_day,17.02,S01,HOLD,waiting,5
2025-11-30 13:35:00,gray_day,16.96,S01,DISPATCH,max_wait_exceeded,10
2025-11-30 13:40:00,gray_day,16.96,S01,HOLD,waiting,0
2025-11-30 13:45:00,gray_day,16.88,S01,HOLD,waiting,5
2025-11-30 13:50:00,gray_day,16.88,S01,DISPATCH,max_wait_exceeded,10
2025-11-30 13:55:00,gray_day,16.88,S01,HOLD,waiting,0
2025-11-30 14:00:00,gray_day,16.63,S01,HOLD,waiting,5
2025-11-30 14:05:00,gray_day,16.63,S01,DISPATCH,max_wait_exceeded,10
2025-11-30 14:10:00,gray_day,16.63,S01,HOLD,waiting,0
2025-11-30 14:15:00,gray_day,16.64,S01,HOLD,waiting,5
2025-11-30 14:20:00,gray_day,16.64,S01,DISPATCH,max_wait_exceeded,10
2025-11-30 14:25:00,gray_day,16.64,S01,HOLD,waiting,0
2025-11-30 14:30:00,gray_day,16.63,S01,HOLD,waiting,5
2025-11-30 14:35:00,gray_day,16.64,S01,DISPATCH,max_wait_exceeded,10
2025-11-30 14:40:00,gray_day,16.69,S24,HOLD,waiting,0
2025-11-30 14:45:00,gray_day,16.69,S24,HOLD,waiting,5
2025-11-30 14:50:00,gray_day,16.69,S24,DISPATCH,max_wait_exceeded,10
2025-11-30 14:55:00,gray_day,16.69,S24,HOLD,waiting,0
2025-11-30 15:00:00,gray_day,16.93,S11,HOLD,waiting,5
2025-11-30 15:05:00,gray_day,16.82,S11,DISPATCH,max_wait_exceeded,10
2025-11-30 15:10:00,gray_day,17.6,S11,HOLD,waiting,0
2025-11-30 15:15:00,gray_day,17.62,S11,HOLD,waiting,5
2025-11-30 15:20:00,gray_day,17.73,S11,DISPATCH,max_wait_exceeded,10
2025-11-30 15:25:00,gray_day,18.17,S11,HOLD,waiting,0
2025-11-30 15:30:00,gray_day,18.19,S11,HOLD,waiting,5
2025-11-30 15:35:00,gray_day,18.29,S11,DISPATCH,max_wait_exceeded,10
2025-11-30 15:40:00,gray_day,18.96,S05,HOLD,waiting,0
2025-11-30 15:45:00,gray_day,18.98,S05,HOLD,waiting,5
2025-11-30 15:50:00,gray_day,18.95,S17,DISPATCH,max_wait_exceeded,10
2025-11-30 15:55:00,gray_day,19.52,S25,HOLD,waiting,0
2025-11-30 16:00:00,gray_day,22.0,S05,HOLD,waiting,5
2025-11-30 16:05:00,gray_day,21.85,S17,DISPATCH,max_wait_exceeded,10
2025-11-30 16:10:00,gray_day,21.89,S17,HOLD,waiting,0
2025-11-30 16:15:00,gray_day,21.8,S17,HOLD,waiting,5
2025-11-30 16:20:00,gray_day,21.65,S17,DISPATCH,max_wait_exceeded,10
2025-11-30 16:25:00,gray_day,21.57,S17,HOLD,waiting,0
2025-11-30 16:30:00,gray_day,21.71,S17,HOLD,waiting,5
2025-11-30 16:35:00,gray_day,21.64,S17,DISPATCH,max_wait_exceeded,10
2025-11-30 16:40:00,gray_day,21.76,S17,HOLD,waiting,0
2025-11-30 16:45:00,gray_day,21.77,S04,HOLD,waiting,5
2025-11-30 16:50:00,gray_day,21.73,S04,DISPATCH,max_wait_exceeded,10
2025-11-30 16:55:00,gray_day,21.63,S04,HOLD,waiting,0
2025-11-30 17:00:00,gray_day,17.84,S21,HOLD,waiting,5
2025-11-30 17:05:00,gray_day,18.0,S21,DISPATCH,max_wait_exceeded,10
2025-11-30 17:10:00,gray_day,17.82,S21,HOLD,waiting,0
2025-11-30 17:15:00,gray_day,17.75,S21,HOLD,waiting,5
2025-11-30 17:20:00,gray_day,17.51,S21,DISPATCH,max_wait_exceeded,10
2025-11-30 17:25:00,gray_day,17.03,S21,HOLD,waiting,0
2025-11-30 17:30:00,gray_day,17.17,S21,HOLD,waiting,5
2025-11-30 17:35:00,gray_day,16.81,S21,DISPATCH,max_wait_exceeded,10
2025-11-30 17:40:00,gray_day,17.04,S21,HOLD,waiting,0
2025-11-30 17:45:00,gray_day,17.08,S21,HOLD,waiting,5
2025-11-30 17:50:00,gray_day,15.31,S21,DISPATCH,max_wait_exceeded,10
2025-11-30 17:55:00,gray_day,14.56,S21,HOLD,low_demand,0
2025-11-30 18:00:00,gray_day,10.32,S21,HOLD,low_demand,5
2025-11-30 18:05:00,gray_day,9.93,S21,DISPATCH,max_wait_exceeded,10
2025-11-30 18:10:00,gray_day,9.76,S21,HOLD,low_demand,0
2025-11-30 18:15:00,gray_day,9.7,S21,HOLD,low_demand,5
2025-11-30 18:20:00,gray_day,9.65,S21,DISPATCH,max_wait_exceeded,10
2025-11-30 18:25:00,gray_day,9.85,S21,HOLD,low_demand,0
2025-11-30 18:30:00,gray_day,10.93,S21,HOLD,low_demand,5
